linkedin id,job title,contract,mode,city,country,company,sector,job posting title,description,linkedin skills,skills list,skills count
3504976939,Data Analyst,Full-time,On-site,Neuilly-sur-Seine,France,CHANEL,Luxury Goods & Jewelry,Creative Data Analyst - CDD,"CREATIVE DATA ANALYST (H/F) - CDD

Au sein de la Direction Artistique et plus particulièrement des Opérations créatives vous serez en charge de construire, consolider et analyser la base de données liées aux activités créatives de la Direction Artistique. Vous collaborerez étroitement avec les équipes en charge des outils de gestion de projets, DAM et commandes pays ainsi des les chefs de projets des équipes coordination.

A ce titre, vos principales missions sont les suivantes :

Comprendre, construire et consolider une base de données robuste des activités créatives

Parfaite compréhension des datas existantes et nécessaires au suivi de l’activité créative : nombre d’assets, de déclinaisons.
Analyse de la fiabilité des sources
Construction d’une data base unique à la Direction Artistique et basée sur tous les outils existants

Analyser l’efficacité temps et budget de l’activité créative

Via une analyse rigoureuse des datas, identifier les gaps entre les demandes, la production et l’usage de la création
Monitorer des projets créatifs tout au long de la chaine de création, production et livraison. Il ne s’agit pas de mesurer la performance des campagnes mais bien la performance des process et la solidité de la chaine en place
Travailler en association avec les équipes de la finance pour transformer cette analyse en impact financier

Participer à la recommandation d’un pilotage plus efficace des projets

Synthétiser les résultats, suivre des Kpis et définir des grandes tendances
Travailler des recommandations concrètes avec les équipes des Opérations Créatives
Mettre en place un système de reporting régulier à destination des partenaires de la Direction Artistique (finance, division)

Profil:

De formation supérieure bac +5 type école de commerce/systèmes d’information/data management/statistique, vous justifiez d’au moins 5 ans d’expérience dans un poste similaire
Vous êtes doté(e) d’un bon esprit de synthèse, d’une capacité d’analyse et de reporting mais aussi d’un goût prononcé pour les chiffres et les statistiques
Votre expertise, votre autonomie et votre sens critique vous permettent d’analyser la data et d’en tirer les informations nécessaires à la mise en place d’un pilotage plus efficace
Vos capacités relationnelles, d’écoute et d'adaptation sont des atouts essentiels à la réussite de cette mission
Vous êtes force de proposition, responsable et engagé pour répondre aux enjeux de la Direction Artistique
Vous avez une parfaite maitrise des outils informatiques : Microsoft et Power BI.

Durée: CDD de 10 mois à compter de mars 2023

Lieu: Neuilly-sur-Seine

VIVEZ L’EXPÉRIENCE CHANEL !

Tout au long de votre expérience, vous serez immergé dans un environnement dynamique, innovant et apprenant ; où la création et l’humain sont au cœur des préoccupations.
Vous rejoignez une activité singulière, aux méthodes et procédés uniques - qu’ils soient créatifs, de développement ou d’industrialisation - et évoluez aux cotés d’une diversité d’experts aux savoir-faire reconnus.
Afin de faciliter votre intégration, vous bénéficierez d’un parcours d’intégration complet incluant notamment une formation à l’histoire et aux produits de CHANEL Parfums Beauté.

PROCESSUS DE RECRUTEMENT :

Vous candidatez en ligne
Si votre profil correspond aux compétences recherchées pour ce poste, vous serez contacté(e) pour un premier entretien
Suite à un échange positif avec l'équipe des Ressources Humaines, vous rencontrerez le(s) manager(s) en charge du poste.

« De la singularité de chacun naît la richesse de nos équipes. CHANEL valorise la diversité sous toutes ses formes. »","data management, commerce, data analytics, analytical skills, data visualization, key performance indicators, adaptation, statistics, english, and problem solving","['data management', ' commerce', ' data analytics', ' analytical skills', ' data visualization', ' key performance indicators', ' adaptation', ' statistics', ' english', ' and problem solving']",10
3572359971,Human Resources Analyst,Full-time,On-site,Marseille,France,CMA CGM,Logistics & Supply Chain,HR Data Analyst,"Job description:

THE ROLE:

In a context of quick growth and deep transformation, you will join the HR Monitoring team of the Group HR department. You will be part of a dynamic and committed team supporting HR department and business with accurate people data. More specifically you will be working on HR Analytics and Data quality.

RESPONSABILITIES:

Your main tasks will be:

Developing and maintaining Dashboards to be shared with HR and business
running complex analysis gathering, cleaning and analyzing scattered information from multiple sources
working closely with other departments such as HRIS to improve the current processes
supporting the HR community in the use and interpretation of HR Data
Providing insight and ad-hoc analysis related to specific topics such as: headcount monitoring, turn-over, gender equity, mobility, talent acquisition, talent management…,
Contributing to define our data security strategy (GDPR).

Profile description:

PROFILE:

Strong numerical and analytical skills
2 years of work experience in a similar domain
Detail-oriented and strong organizational skills,
Good knowledge of QlikSense (script development) and others Dataviz tools (Toucan Toco, Power BI, Tableau…),
Advanced Microsoft Excel skills,
Interest for Human Resources topics,
Able to communicate technical concepts to a broader audience
Good communication skills / Fluent in English,
Adaptable and customer focus.","organization skills, complex analysis, qlik sense, communication, human resources (hr), labor relations, analytical skills, hr management, talent management, and english","['organization skills', ' complex analysis', ' qlik sense', ' communication', ' human resources (hr)', ' labor relations', ' analytical skills', ' hr management', ' talent management', ' and english']",10
3590141723,Junior Business Analyst,Full-time,On-site,Milan,Italy,Capgemini,Information Technology & Services,Junior Business Analyst,"Junior Business Analyst - Transformation Consulting

Destinazione

Siamo alla ricerca di brillanti neolaureati in discipline economiche e ingegneristiche da inserire nelle nostre sedi in Italia (Milano, Torino, Bologna, Marcon, Roma) all’interno della practice Transformation Consulting, la business line di Capgemini Italia focalizzata sull’Innovazione, Servizi di consulenza e Digital Transformation.

I nostri team multidisciplinari accompagnano i Clienti in percorsi di trasformazione sostenibile apportando solide competenze in materia di business, innovazione e tecnologia. Investiamo sui nostri talenti per garantire che possano sfruttare a pieno il proprio potenziale costruendo insieme il futuro che desiderano.

I Candidati Si Occuperanno Di

La risorsa entrerà a far parte di un team e supporterà i nostri Clienti in una delle industry su cui interveniamo (Banking, Insurance, Telco, Energy, Manufacturing) nella gestione del percorso di trasformazione digitale e di eccellenza operativa.

Comprendere i modelli di business e operativi del Cliente per identificare azioni di miglioramento
Analizzare i processi di business del Cliente, identificando azioni di miglioramento, proponendo soluzioni tecnologiche innovative e definendo modelli di evoluzione futuri
Lavorare a stretto contatto con il Cliente per definire i business requirements di nuove iniziative progettuali e di processi operativi che rispondano al meglio alle necessità espresse
Governare i percorsi di trasformazione dei Clienti lavorando a stretto contatto con il top Management per garantire il raggiungimento degli obiettivi concordati ed assicurare la massima soddisfazione degli attori coinvolti.

Sono Richieste

Spiccata propensione per il lavoro in team
Capacità di adattamento a condizioni lavorative variegate in base alle necessità del Cliente e alla tipologia di progettualità
Disponibilità a viaggiare per lavoro
Spirito imprenditoriale e intraprendenza nella gestione delle attività Problem solving
Forte interesse riguardo a temi di innovazione e trend digitali
Buona conoscenza dell’inglese
Buona conoscenza del pacchetto office","business requirements, business analysis, analytical skills, problem solving, user acceptance testing, business process, requirements gathering, and business process improvement","['business requirements', ' business analysis', ' analytical skills', ' problem solving', ' user acceptance testing', ' business process', ' requirements gathering', ' and business process improvement']",8
3296367359,Data Analyst,Full-time,On-site,Paris,France,onepoint,Management Consulting,Data Analyst H/F,"Description De L'entreprise

onepoint est architecte des grandes transformations numériques des entreprises et des acteurs publics, nous accompagnons nos clients de la vision stratégique à l’exécution technologique.

Portée par une organisation et un écosystème ouvert, onepoint développe un modèle entrepreneurial innovant qui permet de révéler les talents et de libérer leur créativité.

Rejoindre un pionnier et un leader de la transformation digitale, c’est aussi évoluer dans un environnement technologique riche, complet et composé de collaborateurs engagés dans la réussite des projets de nos clients.

Description Du Poste

Vous êtes en mesure de comprendre à la fois les enjeux techniques et la valeur métier des solutions data conçues et implémentées chez nos clients ? Vous avez une approche conseil pragmatique et efficace permettant de réussir les transformations data dans tous les types d'organisations ?

Rejoignez le collectif onepoint et renforcez notre expertise data !

Vous interviendrez au sein d’équipes pluridisciplinaires afin de valoriser la donnée, souvent au sein d’écosystèmes BI, Big Data, Cloud ou Hybride. Vous contribuerez à changer la manière de travailler de nos clients et à faire parler leurs données.

En tant que Data Analyst, vous serez amené(e) à révéler toute la valeur des données :

Identifier, explorer et formaliser les cas d'usages data en lien avec les besoins métier
Recueillir et transformer les données sources pour en extraire la valeur en lien avec les cas d'usage
Assurer la maintenabilité et la reproductibilité des analyses que vous faites, dans une philosophie data ops
Construire des analyses de données en lien avec les équipes techniques et le business
Contribuer à la conception d’architectures data platform
Construire, interpréter et diffuser les tableaux de bord
Participer à l’amélioration continue des modèles de données
Améliorer la performance opérationnelle de l’organisation par la diffusion d’une culture data
Faire de la veille technologique des outils et méthodes visant à améliorer l’analyse des données.

#métier #data

Qualifications

Diplômé(e) d’une grande école d’ingénieur ou d’informatique, vous avez de l’expérience dans la mise en œuvre et l’accompagnement de projets data, dans le secteur du Conseil ou dans le cadre de projet de transformation de grande ampleur en interne.

Dans Ce Cadre, Vous Avez Développé

Une culture data : vous savez simplifier et vulgariser au maximum les produits data pour éprouver la valeur métier de chaque use case
La capacité de collecter, d'organiser, d'analyser la donnée afin de diffuser des quantités importantes d'informations
La maitrise des outils de création de rapports et de requêtes, la modélisation et la visualisation de données (Power BI, Python, SQL, Excel, Tableau…)
Vous êtes polyvalent(e), autonome, avez un bon esprit de synthèse
Vous êtes force de proposition et doté(e) d’une bonne aisance relationnelle
Vous maitrisez l’anglais à l'oral comme à l'écrit

Intéressé(e) par la mission ? Nous vous proposons également :

Une organisation organique et plate favorisant les interactions entre toutes les séniorités et les expertises, dans un esprit startup
Un intrapreneuriat qui vous amènera à contribuer à l’animation et la construction du modèle de onepoint
La possibilité de développer ses compétences en participant aux réponses à appel d’offre, à la création de contenus rédactionnels et au développement de nos offres au sein d’un collectif soudé et engagé
Des missions et projets data passionnants et transformants
Un collectif de consultants actifs et en pleine croissance
Une opportunité unique de développement et d’évolution dans un esprit communautaire
Des formations adaptées ainsi qu’un partage quotidien de connaissances, via un réseau très riche, afin de grandir chaque jour
Des évènements internes qui accéléreront votre carrière

Processus de recrutement

onepoint a mis en place un processus de recrutement atypique : il est établi sur-mesure en fonction de vos compétences, vos expériences et votre séniorité.

Selon votre expérience, onepoint vous demandera de démontrer concrètement vos savoir-faire au cours des entretiens qu’ils soient méthodologique, métier ou tech.

Informations complémentaires

onepoint, grâce à sa politique de diversité assumée, s'engage pour l'égalité des chances !","esprit, data analysis, visualization, data visualization, data analytics, analytics, databases, statistics, sql, and problem solving","['esprit', ' data analysis', ' visualization', ' data visualization', ' data analytics', ' analytics', ' databases', ' statistics', ' sql', ' and problem solving']",10
3438762260,Data Analyst,Full-time,Hybrid,Bordeaux,France,Cdiscount,Computer Software,STAGE - DATA ANALYST MARKETING F/H,"REJOINS UN COLLECTIF ANIME PAR LE GOUT DU DEFI

Chez Cdiscount, nous sommes convaincus qu’un environnement de travail épanouissant contribue au développement de nos talents. Relevez nos défis et venez participer au développement du leader français et engagé du e-commerce.

Explorez un champ des possibles sans équivalence

Venez rendre possible l’accès aux biens et aux services au plus grand nombre en construisant une économie du numérique européenne, inclusive et responsable.

Rattaché(e) à la Direction Marketing, vous rejoindrez un pôle de Data Analysts dynamiques et passionnés, dont la mission est d’accompagner les équipes marketing du site dans le suivi et la compréhension des chiffres au quotidien.

Véritable clé de voute de l’organisation, les équipes data participent activement au développement de l’entreprise, notamment par leur capacité à analyser finement les actualités business et leur volonté de diffuser & faciliter la compréhension de ces analyses.

Plus précisément, vous serez amené à analyser, cartographier le comportement des visiteurs sur notre site dans le but d’optimiser l’expérience client et le taux de transformation.

Vous Travaillerez Sur Les Sujets Suivants

Suivi et cohérence de la mise à disposition de la donnée de tracking
Construction de reporting et dashboard de suivi de performance permettant une prise de décision efficace en coopération avec les chefs de projet
Etude ad hoc sur le comportement et le parcours des visiteurs sur tous les domaines du site

En rejoignant la direction marketing, vous aurez la possibilité d’intervenir sur toute la variété des métiers proposés par un e-commerçant : marketing client, trafic, web design, merchandising, market place, performance commerciale, livraison, paiement, ...

SERAS-TU ""THE ONE"" 💥 ?

Nous recherchons des collaborateurs ayant une énergie hors pair pour prendre part à une aventure humaine et professionnelle unique.

Étudiant(e) en dernière année d'une école d'ingénieurs, école de commerce ou université, vous avez idéalement une première expérience en stage au cours de laquelle vous êtes intervenu(e) sur le domaine de la « Data ». Vous maitrisez des bases de données SQL et des langages de programmation (de préférence Python) et vous avez une connaissance des notions clés et des outils de Web Analyse tels que Adobe Analytics ou Google Analytics.

Vous avez un gout prononcé pour les sujets analytics, vous êtes rigoureux, organisé et savez rendre des analyses justes et claires. Curieux, dynamique et autonome, vous avez une certaine aisance à développer vos connaissances sur des nouveaux outils.

Rejoindre Cdiscount, c'est intégrer une entreprise engagée et inclusive qui lutte contre toute forme de discrimination. Une opportunité d'exprimer ses talents et de révéler sa singularité.

Tu es persuadé que l’avenir appartient à celles et ceux qui osent faire bouger les lignes ? Nous aussi. Alors, Inventez-tout, Révélez-vous !

Cdiscount est un employeur investi en faveur de la diversité : du recrutement à l'évolution professionnelle, nous garantissons l'égalité des chances à tous nos collaborateurs.

Tu es persuadé que l’avenir appartient à celles et ceux qui osent faire bouger les lignes ? Nous aussi. Alors, Inventez-tout, Révélez-vous !

Viens développer tes compétences et ton employabilité dans un environnement de travail unique :

🥳 : Un BDE d’entreprise animé par nos étudiants, à l’initiative de nombreux événements conviviaux,

🎓 : Une offre de formation innovante et à la pointe des nouvelles technologies,

🏡 : Un accord télétravail pouvant aller jusqu’à 3 jours par semaine,

🌍 : L’opportunité d’être acteur d’initiatives RSE et liées à la Diversité : (HandiTeam, GreenTeam),

🛒 : Un abonnement Cdiscount à volonté (CDAV) offert et des réductions toute l’année,

🎢 : Des offres avantageuses grâce au CSE (cinéma, parcs de loisirs, concerts),

Et les indispensables : 🍔 cartes restaurants, 🚎 remboursement à hauteur de 50% des titres de transport

Les Prochaines Étapes

Un entretien téléphonique RH avec Laetitia ton contact RH durant ton processus de recrutement
Un test technique
Un entretien avec ton futur manager, Marie et Laetitia
La proposition d’embauche !

Informations complémentaires

Type de contrat: STAGIAIRE

Localisation: Bordeaux (33)

Référence: 10490","data visualization, data analytics, web design, dashboards, databases, statistics, analytical skills, problem solving, extract, transform, load (etl), and cascading style sheets (css)","['data visualization', ' data analytics', ' web design', ' dashboards', ' databases', ' statistics', ' analytical skills', ' problem solving', ' extract', ' transform', ' load (etl)', ' and cascading style sheets (css)']",12
3597001359,Data Analyst,Full-time,On-site,Haut-Mauco,France,Groupe Coopératif Maïsadour,Farming,Genetic Data Analyst (H/F),"We are actually looking for a Data Analyst specialized in Genetic Analysis for a permanent full-time job.

The data analyst is responsible for analyzing large sets of data related to Corn and Sunflower breeding, providing insights, and developing bioinformatics and automated tools to improve crop breeding.

He will work closely with our R&D teams to provide data-driven insights that guide our breeding programs. The ideal candidate will have experience with genetic analysis, bioinformatics, and programming.

Key Responsibilities:

Collect, clean, and analyze large molecular datasets related to Corn and Sunflower breeding.
Deliver comprehensive and timely data analysis results to support R&D departement.
Develop and implement automated tools and pipelines for data analysis and interpretation.
Contribute to develop bioinformatics tools
Provide data analytics expertise to R&D team.
Collaborate with R&D teams to provide data-driven insights on genetic traits and breeding strategies.
Stay up-to-date with the latest trends and technologies in genetic analysis and bioinformatics.
Ensure data integrity and accuracy.

Nous recherchons un(e) Data Analyst spécialisé(e) en analyse génétique dans le cadre d'un contrat à durée indéterminée.

Le Data analystest responsable de l’analyse de l’ensemble de données de génotypage liées à la sélection du maïs et du tournesol.

Il/elle travaille en étroite collaboration avec les équipes R&D afin de définir les orientations de nos programmes de sélection.

Principales responsabilités

Collecter, trier et analyser l’ensemble des données moléculaires liés à la sélection du maïs et du tournesol
Fournir des résultats d’analyse complets pour soutenir le département R&D en respectant les calendriers définis.
Développer et mettre en œuvre des outils automatisés pour l’analyse et l’interprétation des données
Contribuer au développement d’outils bio-informatiques
Fournir une expertise en analyse de données aux équipes R & D.
Travailler en étroite collaboration avec les équipes R&D afin de fournir des données sur les traits génétiques et les stratégies de sélection
Assurer une veille technologique en matière d’analyse génétique et bio-informatique.
Assurez l’intégrité et l’exactitude des données.
Master's degree in plant Breeding, Genetics, Bioinformatics, or a related field
3+ years of experience in data analysis, with a focus on genetic analysis and bioinformatics.
Proficiency in programming languages such as R.Experience with bioinformatics tools and databases
Strong communication and collaboration skills.
Familiarity with crop breeding and genetics is preferred.
Master en sélection végétale, génétique, bio-informatique ou dans un domaine équivalent
3+ ans d’expérience dans l’analyse de données, notamment sur l’analyse génétique et la bio-informatique.
Maîtrise des langages de programmation tels que R.
Expérience avec les outils bio-informatiques et les bases de données
Solides compétences en communication et en collaboration.
Des connaissances sélection des cultures et génétique seraient appréciées","genetic analysis, data analytics, bioinformatics, data analysis, databases, data integrity, communication, datasets, analytics, and programming languages","['genetic analysis', ' data analytics', ' bioinformatics', ' data analysis', ' databases', ' data integrity', ' communication', ' datasets', ' analytics', ' and programming languages']",10
3581333240,Data Analyst,Full-time,On-site,Riga,Latvia,Albert Cliff,Staffing & Recruiting,Junior Data Analyst,"Your day will consist of:

Conducting in-depth research on leading Financial Institutions located in DACH and BENELUX countries.
Generating new business through Business Development.
Participating in various cross-department projects with the focus on analyzing business requirements and providing solutions.
Analyzing and researching market data and trends
Ensure high quality reporting

We offer:

Competitive base salary + bonuses
Parking and Premium Insurance
Ongoing training and support from our leadership team
Rapid career development with clear promotion targets and no glass ceiling
Invaluable industry experience: you will constantly be in touch with top preforming Investment Bankers across the Europe and you will learn from the best
Inclusive and friendly company culture
Realistic targets lined to rewards
A calendar of wellbeing and corporate activities throughout the year
30 days paid leave + national holidays

What we expect from you?

Fluent English language skills
Excellent written and verbal communication skills
A positive can-do mindset
A confident and outgoing personality with a passion for networking and engaging with different people
Computer literate: Outlook, Excel and Word
Ability to multi-task, organize and prioritize work
Stress resistance",project management,['project management'],1
3588402117,Digital Analyst,Full-time,Hybrid,Boulogne-Billancourt,France,Boursorama,Financial Services,Digital Analyst Marketing Acquisition - Boursorama-(H/F),"220002AV

Vos missions au quotidien

Au sein du pôle Marketing Conquête, vous aurez pour mission de mesurer et d’analyser le retour sur investissement des actions de marketing digitales (web et applicative) de Boursorama Banque, par la mise en place de solutions techniques et de restitution de données.

Le poste est axé autour de trois parties :

1 – Tracking et collecte de la donnée

Assurer le maintien et la gestion des dispositifs de tracking/collecte de données
Associer la donnée provenant de deux environnements différents (web & application)
Utiliser l’ensemble des données disponibles : first party data, second & third
Programmer les conversions et le partage de données au sein des différentes plateformes publicitaires
Challenger/maintenir les outils de tracking en place
Mise en conformité de la récolte de données avec les exigences législatives actuelles

2 – Aide à la prise de décision au pilotage publicitaire

Accompagner les expertises métier du pôle Conquête par la mise à disposition de KPI’s adaptés dans un contexte de diversification des leviers digitaux
Etablir et assurer la gestion du modèle d’attribution / contribution, source d’optimisations du mix media digital
Mise à jour des KPI’s marketing à destination du pôle Marketing Conquête

3 – Analyse de données

Recommander des scénarii d’exploitation de data et les rendre applicables aux métiers en charge de l’acquisition
Analyser les données de trafic (web et applicatives), de navigation et des chemins de conversion
Mettre en place les dashboards nécessaires aux besoins métier à l’aide de datavisualisation
Gérer la relation avec le partenaire externe fournissant la modélisation de données prédictives

Et si c’était vous ?

De formation supérieure, vous témoignez d’une expérience d’au moins 3 ans en Data/Web Analyse (périodes d’alternance comprises).

Vous connaissez les principales solutions marché analytics répondant aux problématiques de mesure online (adcentric, sitecentric…) et les nouvelles technologies/tendances digitales.

Vous connaissez également les différents leviers webmarketing, de la communication digitale et du marché publicitaire digital.

Vous avez une forte appétence pour l’analyse de données ROIste et capacité à les restituer pour la mise en place d’actions marketing.

Vous réalisez des veilles sur l’évolution des réglementations du marché publicitaire digital.

Vous êtes reconnu pour votre organisation, vos qualités rédactionnelles et relationnelles et votre forte capacité d’analyse. Curieux et proactif, vous savez vous montrer force de conviction, et vous démontrez un goût affirmé pour le travail d’équipe

Un atout qui pourrait faire la différence pour ce poste ?

Maîtrise d’un outil de tag management (Commander Act ou équivalent)
Maîtrise d’un outil d’analyse de données digitales (AT internet, Google Analytics ou équivalent)
Maîtrise d’un outil de trafic management (Campaign Manager ou équivalent)
Maîtrise d’un outil de mesure publicitaire d’application (Adjust ou équivalent)
Maîtrise d’une plateforme de gestion de consentement (Didomi ou équivalent)
Maîtrise d’un outil de création de tableaux de bord automatisés (Data Studio, Tableau ou équivalent)
Connaissances de base en langage informatique (CSS, HTML et JS)

Pourquoi nous choisir ?

Avec son double positionnement unique de banque-média, Boursoramaest leader, en France, sur trois métiers : la banque en ligne, le courtage en ligne, et l’information économique et financière sur Internet avec le portail Boursorama.com.

Les objectifs de croissance sont ambitieux : Nous comptons 4,5 millions de clients à la fin de l'année 2022 et ce avec 18 mois d'avance sur l'objectif de conquête initialement fixé à fin 2023

L’entreprise, filiale à 100 % de Société Générale, compte plus de 800 collaborateurs. En devenant l’un d’eux, vous prendrez part à une aventure professionnelle enrichissante, placée sous le signe de la croissance !

Boursorama assure également une politique de travail en remote dynamique, le télétravail fait ainsi partie intégrante de son organisation du temps de travail !

Vous rejoignez notre Direction Marketing et Communicationet, plus particulièrement, le périmètre Marketing Acquisition et Communication composée d’experts du marketing digital et des offres bancaires.

Sa principale mission ? Conforter chaque jour la position de leader de Boursorama.

Son organisation ? Basé à Boulogne-Billancourt (92), vous travaillez de chez vous 2 jours par semaine.

En bref, le Marketing, chez Boursorama, c’est de l’acquisition, de la fidélisation et de l’innovation tout en maintenant un très haut niveau de satisfaction des clients au sein d’une organisation flexible.

Nous sommes un employeur garantissant l'égalité des chanceset nous sommes fiers de faire de la diversité une force pour notre entreprise. Le groupe s’engage à reconnaître et à promouvoir tous les talents, quels que soient leurs croyances, âge, handicap, parentalité, origine ethnique, nationalité, identité de genre, orientation sexuelle, appartenance à une organisation politique, religieuse, syndicale ou à une minorité, ou toute autre caractéristique qui pourrait faire l’objet d’une discrimination.","web analytics, attribution, campaigns, online marketing, google analytics, analytics, cascading style sheets (css), marketing, key performance indicators, and html","['web analytics', ' attribution', ' campaigns', ' online marketing', ' google analytics', ' analytics', ' cascading style sheets (css)', ' marketing', ' key performance indicators', ' and html']",10
3615590742,Data Analyst,Full-time,Hybrid,Brno,Czechia,CoolPeople,Information Technology & Services,Data Analyst,"Jako Data Analystve společnosti mého klienta budete zodpovědní za podporu vývoje, údržbu datového skladu a podílení se na vylepšování datových platforem. Práci s nástroji a platformami Microsoft, jako je SQL, Azurea Databricksmáte v malíku? Vaše znalost anglického jazykaje na skvělé úrovni a písemná ani ústní komunikace vám nedělají žádný problém? Pokud k tomu máte i zkušenosti s prací s backendovou strukturou systémů ERP, jako je SAP nebo podobné systémy, tak zpozorněte. Našli jste projekt, který by mohl být přesně pro vás. Pro více informací mě kontaktujte ještě dnes.

🚀 Projekt

podpora vývoje, údržba datového skladu a podílení se na vylepšování datových platforem
dokumentace obchodní logiky aplikované na data shromažďovaná z různých systémů, které slouží jako zdroj datového skladu
dokumentace a standardizace definic různých transformací prováděných na datech, včetně polí a datových zdrojů
koordinace požadavků v rámci divize a korporace, určování priorit ve spolupráci s vedením společnosti
přispívání k neustálému zlepšování kvality dat
komunikace s týmem interních a externích zdrojů
🎯 Skills

více než 3 roky zkušeností na pozici datového analytika
schopnost identifikovat a provádět integraci, transformaci a načítání dat do jiných systémů a datového skladu
znalost nástrojů a platforem společnosti Microsoft, jako je SQL, Azure a Databricks
zkušenosti s prací s backendovou strukturou systémů ERP, jako je SAP nebo podobné systémy
AJ min. C1","data analytics, statistics, problem solving, data visualization, data modeling, analytical skills, statutory accounting principles (sap), databases, cascading style sheets (css), and extract, transform, load (etl)","['data analytics', ' statistics', ' problem solving', ' data visualization', ' data modeling', ' analytical skills', ' statutory accounting principles (sap)', ' databases', ' cascading style sheets (css)', ' and extract', ' transform', ' load (etl)']",12
3626579126,Assistant Business Analyst,Full-time,On-site,Paris,France,SANDRO,Apparel & Fashion,Assistant Business Analyst et Demand Planning,"Service

Achats / Production / Approvisionnement

Intitulé du poste

Assistant Business Analyst et Demand Planning

Contrat

Stage

Durée du contrat

6 mois

Temps de travail

Temps complet

Missions

Au sein de l’équipe de Business Analyst et Demand Planning (3 personnes), vous participerez aux analyses de performances des collections Homme et Femme et à la mise à jour d’atterrissage des prévisions de la saison en cours. Vous travaillerez en collaboration avec les équipes Approvisionnement, Demand planning, Retail Merchandising et Finance.

Vos analyses permettront de donner des préconisations pour le développement de la collection, d’optimiser la disponibilité et la qualité du stock à l’entrepôt et de mettre en place des actions ayant un impact direct sur le chiffre d’affaires

Vous travaillez sur un périmètre international et sur les collections Homme et Femme en fonction des besoins de l’équipe Business Analyst.

Vous serez en charge des missions suivantes, sans que cette liste soit exhaustive :

Mise à jour des reportings existants hebdomadaires permettant un suivi d’activité des collections
Participation à la préparation des présentations en support des réunions stratégiques
Analyse ponctuelles: exclusivités, capsules, performances spécifiques d’un point de vente, opérations commerciales Grands Magasins pour permettre de faire des recommandations pertinentes sur les plans de collections à venir et les quantités d’achats
Réalisation des bilans de fin de saison
Accompagnement à la transition vers l’outil Tableau
Mise à jour et suivi des reports Demand Planning pour l’optimisation des réassorts entre régions
Participation à l’optimisation de l’allocation des stocks entre les 3 régions (Europe, Asie, USA), gestion des demandes de transferts et de poussées de stock vers l’Asie et les USA (réunions hebdomadaires)

Profil

Vous aimez les chiffres, vous aimez la mode et vous aimez aller plus loin que votre propre périmètre.

Vous êtes indépendant et aimez challenger des nouvelles idées.

Vous êtes innovant et curieux, et aimez être à l’initiative de nouveaux outils d’analyse.

Diplômé(e) d’une école de commerce ou d’ingénieur, vous recherchez un stage de 6 mois dans une société de retail et de mode qui vous permettent de faire des analyses rapides et pointues sur ce domaine d’activité.

Vous avez un goût prononcé pour les chiffres et êtes reconnu(e) pour vos capacités d’analyse et de synthèse. Vous êtes méthodique, organisé(e)et doté(e) d’un esprit analytique.

Vous avez une bonne capacité de communication.

Vous avez déjà une bonne maîtrise d’Excel et une appétence pour les systèmes d’information

Une bonne maitrise de l’anglais est souhaitée.

Date du Stage : Juillet 2023 à fin décembre 2023

Localisation du poste

Localisation du poste

Europe , France, Paris

Critères candidat

Niveau d'études min. requis

Bac+4

Niveau d'expérience min. requis

1 an ou plus","analytique, business analysis, esprit, communication, commerce, analytical skills, business requirements, user acceptance testing, business process, and microsoft excel","['analytique', ' business analysis', ' esprit', ' communication', ' commerce', ' analytical skills', ' business requirements', ' user acceptance testing', ' business process', ' and microsoft excel']",10
